,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
0,0021700655,1610612759,Spurs,SAS,San Antonio,240:00,0.47,0.378,0.092,0.146,0.5,0.217,0.142,0.146
1,0021700655,1610612751,Nets,BKN,Brooklyn,240:00,0.5,0.217,0.142,0.146,0.47,0.378,0.092,0.146
2,0021700654,1610612740,Pelicans,NOP,New Orleans,240:00,0.5,0.238,0.15,0.225,0.472,0.146,0.117,0.261
3,0021700654,1610612737,Hawks,ATL,Atlanta,240:00,0.472,0.146,0.117,0.261,0.5,0.238,0.15,0.225
4,0021700657,1610612744,Warriors,GSW,Golden State,240:00,0.577,0.298,0.143,0.125,0.472,0.123,0.101,0.241
5,0021700657,1610612741,Bulls,CHI,Chicago,240:00,0.472,0.123,0.101,0.241,0.577,0.298,0.143,0.125
6,0021700656,1610612761,Raptors,TOR,Toronto,240:00,0.494,0.288,0.212,0.279,0.477,0.17,0.152,0.229
7,0021700656,1610612765,Pistons,DET,Detroit,240:00,0.477,0.17,0.152,0.229,0.494,0.288,0.212,0.279
8,0021700651,1610612743,Nuggets,DEN,Denver,240:00,0.512,0.302,0.187,0.333,0.538,0.282,0.162,0.135
9,0021700651,1610612742,Mavericks,DAL,Dallas,240:00,0.538,0.282,0.162,0.135,0.512,0.302,0.187,0.333
10,0021700650,1610612740,Pelicans,NOP,New Orleans,265:00,0.485,0.25,0.133,0.241,0.49,0.158,0.165,0.222
11,0021700650,1610612738,Celtics,BOS,Boston,265:00,0.49,0.158,0.165,0.222,0.485,0.25,0.133,0.241
12,0021700447,1610612760,Thunder,OKC,Oklahoma City,240:00,0.525,0.185,0.109,0.14,0.5,0.14,0.126,0.19
13,0021700447,1610612743,Nuggets,DEN,Denver,240:00,0.5,0.14,0.126,0.19,0.525,0.185,0.109,0.14
14,0021700652,1610612757,Trail Blazers,POR,Portland,240:00,0.599,0.11,0.104,0.225,0.506,0.247,0.13,0.261
15,0021700652,1610612756,Suns,PHX,Phoenix,240:00,0.506,0.247,0.13,0.261,0.599,0.11,0.104,0.225
16,0021700714,1610612766,Hornets,CHA,Charlotte,240:00,0.528,0.364,0.108,0.25,0.563,0.316,0.2,0.158
17,0021700714,1610612737,Hawks,ATL,Atlanta,240:00,0.563,0.316,0.2,0.158,0.528,0.364,0.108,0.25
18,0021700715,1610612754,Pacers,IND,Indiana,240:00,0.544,0.121,0.154,0.182,0.64,0.159,0.208,0.216
19,0021700715,1610612739,Cavaliers,CLE,Cleveland,240:00,0.64,0.159,0.208,0.216,0.544,0.121,0.154,0.182
20,0021700716,1610612762,Jazz,UTA,Utah,240:00,0.471,0.241,0.131,0.217,0.426,0.179,0.113,0.302
21,0021700716,1610612761,Raptors,TOR,Toronto,240:00,0.426,0.179,0.113,0.302,0.471,0.241,0.131,0.217
22,0021700717,1610612747,Lakers,LAL,Los Angeles,240:00,0.478,0.308,0.088,0.213,0.468,0.258,0.138,0.296
23,0021700717,1610612741,Bulls,CHI,Chicago,240:00,0.468,0.258,0.138,0.296,0.478,0.308,0.088,0.213
24,0021700659,1610612749,Bucks,MIL,Milwaukee,240:00,0.507,0.421,0.105,0.122,0.524,0.329,0.152,0.233
25,0021700659,1610612748,Heat,MIA,Miami,240:00,0.524,0.329,0.152,0.233,0.507,0.421,0.105,0.122
26,0021700658,1610612752,Knicks,NYK,New York,240:00,0.47,0.28,0.149,0.293,0.505,0.187,0.126,0.313
27,0021700658,1610612763,Grizzlies,MEM,Memphis,240:00,0.505,0.187,0.126,0.313,0.47,0.28,0.149,0.293
28,0021700712,1610612752,Knicks,NYK,New York,240:00,0.598,0.293,0.1,0.091,0.688,0.3,0.128,0.063
29,0021700712,1610612743,Nuggets,DEN,Denver,240:00,0.688,0.3,0.128,0.063,0.598,0.293,0.1,0.091
30,0021700713,1610612750,Timberwolves,MIN,Minnesota,240:00,0.485,0.178,0.094,0.265,0.657,0.169,0.159,0.268
31,0021700713,1610612744,Warriors,GSW,Golden State,240:00,0.657,0.169,0.159,0.268,0.485,0.178,0.094,0.265
32,0021701228,1610612747,Lakers,LAL,Los Angeles,240:00,0.574,0.182,0.167,0.233,0.53,0.337,0.163,0.17
33,0021701228,1610612746,Clippers,LAC,LA,240:00,0.53,0.337,0.163,0.17,0.574,0.182,0.167,0.233
34,0021700843,1610612746,Clippers,LAC,LA,240:00,0.6,0.165,0.153,0.229,0.528,0.112,0.135,0.222
35,0021700843,1610612751,Nets,BKN,Brooklyn,240:00,0.528,0.112,0.135,0.222,0.6,0.165,0.153,0.229
36,0021701057,1610612758,Kings,SAC,Sacramento,240:00,0.489,0.102,0.134,0.174,0.557,0.278,0.108,0.162
37,0021701057,1610612765,Pistons,DET,Detroit,240:00,0.557,0.278,0.108,0.162,0.489,0.102,0.134,0.174
38,0021700718,1610612763,Grizzlies,MEM,Memphis,240:00,0.531,0.222,0.198,0.195,0.55,0.363,0.1,0.079
39,0021700718,1610612746,Clippers,LAC,LA,240:00,0.55,0.363,0.1,0.079,0.531,0.222,0.198,0.195
40,0021700958,1610612761,Raptors,TOR,Toronto,240:00,0.443,0.375,0.123,0.347,0.463,0.263,0.222,0.3
41,0021700958,1610612737,Hawks,ATL,Atlanta,240:00,0.463,0.263,0.222,0.3,0.443,0.375,0.123,0.347
42,0021700719,1610612749,Bucks,MIL,Milwaukee,240:00,0.59,0.241,0.101,0.081,0.416,0.225,0.139,0.212
43,0021700719,1610612751,Nets,BKN,Brooklyn,240:00,0.416,0.225,0.139,0.212,0.59,0.241,0.101,0.081
44,0021700959,1610612764,Wizards,WAS,Washington,265:00,0.588,0.338,0.185,0.222,0.495,0.287,0.139,0.283
45,0021700959,1610612748,Heat,MIA,Miami,265:00,0.495,0.287,0.139,0.283,0.588,0.338,0.185,0.222
46,0021700653,1610612764,Wizards,WAS,Washington,240:00,0.567,0.28,0.158,0.163,0.566,0.265,0.094,0.283
47,0021700653,1610612766,Hornets,CHA,Charlotte,240:00,0.566,0.265,0.094,0.283,0.567,0.28,0.158,0.163
48,0021701000,1610612747,Lakers,LAL,Los Angeles,240:00,0.568,0.208,0.125,0.318,0.534,0.261,0.116,0.159
49,0021701000,1610612739,Cavaliers,CLE,Cleveland,240:00,0.534,0.261,0.116,0.159,0.568,0.208,0.125,0.318
50,0021700013,1610612758,Kings,SAC,Sacramento,240:00,0.523,0.114,0.155,0.0,0.47,0.349,0.128,0.0
51,0021700013,1610612745,Rockets,HOU,Houston,240:00,0.47,0.349,0.128,0.0,0.523,0.114,0.155,0.0
52,0021700012,1610612757,Trail Blazers,POR,Portland,240:00,0.567,0.311,0.135,0.0,0.354,0.202,0.142,0.0
53,0021700012,1610612756,Suns,PHX,Phoenix,240:00,0.354,0.202,0.142,0.0,0.567,0.311,0.135,0.0
54,0021700011,1610612759,Spurs,SAS,San Antonio,240:00,0.506,0.213,0.114,0.279,0.482,0.271,0.134,0.224
55,0021700011,1610612750,Timberwolves,MIN,Minnesota,240:00,0.482,0.271,0.134,0.224,0.506,0.213,0.114,0.279
56,0021700010,1610612762,Jazz,UTA,Utah,240:00,0.562,0.198,0.155,0.162,0.552,0.156,0.218,0.189
57,0021700010,1610612743,Nuggets,DEN,Denver,240:00,0.552,0.156,0.218,0.189,0.562,0.198,0.155,0.162
58,0021700017,1610612766,Hornets,CHA,Charlotte,240:00,0.494,0.349,0.175,0.0,0.416,0.147,0.114,0.0
59,0021700017,1610612737,Hawks,ATL,Atlanta,240:00,0.416,0.147,0.114,0.0,0.494,0.349,0.175,0.0
60,0021700016,1610612747,Lakers,LAL,Los Angeles,240:00,0.429,0.253,0.158,0.0,0.449,0.121,0.11,0.0
61,0021700016,1610612746,Clippers,LAC,LA,240:00,0.449,0.121,0.11,0.0,0.429,0.253,0.158,0.0
62,0021700015,1610612760,Thunder,OKC,Oklahoma City,240:00,0.494,0.244,0.153,0.0,0.449,0.241,0.222,0.0
63,0021700015,1610612752,Knicks,NYK,New York,240:00,0.449,0.241,0.222,0.0,0.494,0.244,0.153,0.0
64,0021700014,1610612761,Raptors,TOR,Toronto,240:00,0.548,0.337,0.151,0.0,0.472,0.202,0.164,0.0
65,0021700014,1610612741,Bulls,CHI,Chicago,240:00,0.472,0.202,0.164,0.0,0.548,0.337,0.151,0.0
66,0021700152,1610612752,Knicks,NYK,New York,240:00,0.68,0.28,0.17,0.207,0.544,0.187,0.138,0.37
67,0021700152,1610612766,Hornets,CHA,Charlotte,240:00,0.544,0.187,0.138,0.37,0.68,0.28,0.17,0.207
68,0021700153,1610612761,Raptors,TOR,Toronto,240:00,0.623,0.296,0.159,0.194,0.569,0.35,0.151,0.211
69,0021700153,1610612741,Bulls,CHI,Chicago,240:00,0.569,0.35,0.151,0.211,0.623,0.296,0.159,0.194
70,0021700019,1610612755,76ers,PHI,Philadelphia,240:00,0.435,0.174,0.167,0.255,0.476,0.381,0.184,0.298
71,0021700019,1610612738,Celtics,BOS,Boston,240:00,0.476,0.381,0.184,0.298,0.435,0.174,0.167,0.255
72,0021700018,1610612757,Trail Blazers,POR,Portland,240:00,0.532,0.179,0.081,0.0,0.474,0.423,0.115,0.0
73,0021700018,1610612754,Pacers,IND,Indiana,240:00,0.474,0.423,0.115,0.0,0.532,0.179,0.081,0.0
74,0021700156,1610612762,Jazz,UTA,Utah,240:00,0.348,0.354,0.107,0.226,0.494,0.37,0.203,0.205
75,0021700156,1610612755,76ers,PHI,Philadelphia,240:00,0.494,0.37,0.203,0.205,0.348,0.354,0.107,0.226
76,0021700157,1610612757,Trail Blazers,POR,Portland,240:00,0.481,0.247,0.167,0.256,0.527,0.342,0.16,0.135
77,0021700157,1610612763,Grizzlies,MEM,Memphis,240:00,0.527,0.342,0.16,0.135,0.481,0.247,0.167,0.256
78,0021700154,1610612759,Spurs,SAS,San Antonio,240:00,0.625,0.226,0.138,0.275,0.579,0.207,0.185,0.263
79,0021700154,1610612746,Clippers,LAC,LA,240:00,0.579,0.207,0.185,0.263,0.625,0.226,0.138,0.275
80,0021700155,1610612743,Nuggets,DEN,Denver,240:00,0.522,0.215,0.17,0.188,0.489,0.247,0.216,0.174
81,0021700155,1610612751,Nets,BKN,Brooklyn,240:00,0.489,0.247,0.216,0.174,0.522,0.215,0.17,0.188
82,0021700389,1610612755,76ers,PHI,Philadelphia,240:00,0.505,0.313,0.163,0.44,0.669,0.4,0.144,0.167
83,0021700389,1610612740,Pelicans,NOP,New Orleans,240:00,0.669,0.4,0.144,0.167,0.505,0.313,0.163,0.44
84,0021700710,1610612758,Kings,SAC,Sacramento,240:00,0.5,0.173,0.137,0.114,0.451,0.22,0.17,0.175
85,0021700710,1610612748,Heat,MIA,Miami,240:00,0.451,0.22,0.17,0.175,0.5,0.173,0.137,0.114
86,0021700388,1610612750,Timberwolves,MIN,Minnesota,240:00,0.549,0.319,0.198,0.25,0.525,0.111,0.122,0.143
87,0021700388,1610612742,Mavericks,DAL,Dallas,240:00,0.525,0.111,0.122,0.143,0.549,0.319,0.198,0.25
88,0021700711,1610612764,Wizards,WAS,Washington,240:00,0.581,0.186,0.221,0.308,0.569,0.333,0.139,0.325
89,0021700711,1610612760,Thunder,OKC,Oklahoma City,240:00,0.569,0.333,0.139,0.325,0.581,0.186,0.221,0.308
90,0021700750,1610612759,Spurs,SAS,San Antonio,240:00,0.549,0.054,0.165,0.317,0.523,0.163,0.146,0.25
91,0021700750,1610612743,Nuggets,DEN,Denver,240:00,0.523,0.163,0.146,0.25,0.549,0.054,0.165,0.317
92,0021701158,1610612748,Heat,MIA,Miami,240:00,0.495,0.143,0.14,0.229,0.494,0.17,0.179,0.255
93,0021701158,1610612737,Hawks,ATL,Atlanta,240:00,0.494,0.17,0.179,0.255,0.495,0.143,0.14,0.229
94,0021700861,1610612760,Thunder,OKC,Oklahoma City,240:00,0.599,0.432,0.092,0.186,0.593,0.174,0.122,0.167
95,0021700861,1610612763,Grizzlies,MEM,Memphis,240:00,0.593,0.174,0.122,0.167,0.599,0.432,0.092,0.186
96,0021701155,1610612758,Kings,SAC,Sacramento,240:00,0.418,0.152,0.105,0.26,0.447,0.333,0.165,0.227
97,0021701155,1610612747,Lakers,LAL,Los Angeles,240:00,0.447,0.333,0.165,0.227,0.418,0.152,0.105,0.26
98,0021701154,1610612757,Trail Blazers,POR,Portland,240:00,0.536,0.298,0.139,0.195,0.506,0.136,0.168,0.205
99,0021701154,1610612763,Grizzlies,MEM,Memphis,240:00,0.506,0.136,0.168,0.205,0.536,0.298,0.139,0.195
100,0021701157,1610612755,76ers,PHI,Philadelphia,240:00,0.599,0.198,0.098,0.175,0.525,0.284,0.17,0.059
101,0021701157,1610612751,Nets,BKN,Brooklyn,240:00,0.525,0.284,0.17,0.059,0.599,0.198,0.098,0.175
102,0021700964,1610612740,Pelicans,NOP,New Orleans,240:00,0.51,0.175,0.073,0.161,0.5,0.263,0.115,0.192
103,0021700964,1610612746,Clippers,LAC,LA,240:00,0.5,0.263,0.115,0.192,0.51,0.175,0.073,0.161
104,0021701151,1610612762,Jazz,UTA,Utah,240:00,0.678,0.329,0.173,0.194,0.467,0.156,0.136,0.152
105,0021701151,1610612750,Timberwolves,MIN,Minnesota,240:00,0.467,0.156,0.136,0.152,0.678,0.329,0.173,0.194
106,0021701150,1610612760,Thunder,OKC,Oklahoma City,240:00,0.479,0.263,0.164,0.275,0.524,0.277,0.196,0.159
107,0021701150,1610612740,Pelicans,NOP,New Orleans,240:00,0.524,0.277,0.196,0.159,0.479,0.263,0.164,0.275
108,0021701153,1610612756,Suns,PHX,Phoenix,240:00,0.517,0.178,0.146,0.191,0.612,0.101,0.149,0.175
109,0021701153,1610612744,Warriors,GSW,Golden State,240:00,0.612,0.101,0.149,0.175,0.517,0.178,0.146,0.191
110,0021701152,1610612749,Bucks,MIL,Milwaukee,265:00,0.51,0.27,0.082,0.216,0.506,0.511,0.154,0.333
111,0021701152,1610612743,Nuggets,DEN,Denver,265:00,0.506,0.511,0.154,0.333,0.51,0.27,0.082,0.216
112,0021701014,1610612756,Suns,PHX,Phoenix,240:00,0.418,0.306,0.152,0.22,0.592,0.345,0.174,0.122
113,0021701014,1610612739,Cavaliers,CLE,Cleveland,240:00,0.592,0.345,0.174,0.122,0.418,0.306,0.152,0.22
114,0021701015,1610612747,Lakers,LAL,Los Angeles,240:00,0.528,0.278,0.16,0.235,0.517,0.221,0.183,0.111
115,0021701015,1610612743,Nuggets,DEN,Denver,240:00,0.517,0.221,0.183,0.111,0.528,0.278,0.16,0.235
116,0021701016,1610612753,Magic,ORL,Orlando,240:00,0.609,0.264,0.17,0.243,0.551,0.122,0.104,0.214
117,0021701016,1610612749,Bucks,MIL,Milwaukee,240:00,0.551,0.122,0.104,0.214,0.609,0.264,0.17,0.243
118,0021701017,1610612764,Wizards,WAS,Washington,290:00,0.536,0.289,0.172,0.277,0.545,0.232,0.146,0.204
119,0021701017,1610612738,Celtics,BOS,Boston,290:00,0.545,0.232,0.146,0.204,0.536,0.289,0.172,0.277
120,0021701010,1610612746,Clippers,LAC,LA,240:00,0.539,0.539,0.137,0.15,0.46,0.149,0.085,0.234
121,0021701010,1610612741,Bulls,CHI,Chicago,240:00,0.46,0.149,0.085,0.234,0.539,0.539,0.137,0.15
122,0021701011,1610612740,Pelicans,NOP,New Orleans,240:00,0.543,0.077,0.114,0.275,0.522,0.237,0.129,0.182
123,0021701011,1610612766,Hornets,CHA,Charlotte,240:00,0.522,0.237,0.129,0.182,0.543,0.077,0.114,0.275
124,0021701012,1610612759,Spurs,SAS,San Antonio,240:00,0.53,0.274,0.135,0.256,0.384,0.11,0.214,0.196
125,0021701012,1610612753,Magic,ORL,Orlando,240:00,0.384,0.11,0.214,0.196,0.53,0.274,0.135,0.256
126,0021701013,1610612762,Jazz,UTA,Utah,240:00,0.638,0.303,0.242,0.314,0.406,0.238,0.183,0.163
127,0021701013,1610612765,Pistons,DET,Detroit,240:00,0.406,0.238,0.183,0.163,0.638,0.303,0.242,0.314
128,0021700383,1610612759,Spurs,SAS,San Antonio,240:00,0.494,0.287,0.158,0.375,0.481,0.375,0.117,0.227
129,0021700383,1610612756,Suns,PHX,Phoenix,240:00,0.481,0.375,0.117,0.227,0.494,0.287,0.158,0.375
130,0021701018,1610612758,Kings,SAC,Sacramento,265:00,0.553,0.266,0.102,0.174,0.505,0.212,0.139,0.3
131,0021701018,1610612748,Heat,MIA,Miami,265:00,0.505,0.212,0.139,0.3,0.553,0.266,0.102,0.174
132,0021701019,1610612747,Lakers,LAL,Los Angeles,240:00,0.524,0.333,0.136,0.152,0.58,0.346,0.203,0.282
133,0021701019,1610612744,Warriors,GSW,Golden State,240:00,0.58,0.346,0.203,0.282,0.524,0.333,0.136,0.152
134,0021700382,1610612760,Thunder,OKC,Oklahoma City,265:00,0.457,0.337,0.101,0.333,0.517,0.193,0.145,0.302
135,0021700382,1610612763,Grizzlies,MEM,Memphis,265:00,0.517,0.193,0.145,0.302,0.457,0.337,0.101,0.333
136,0021701109,1610612761,Raptors,TOR,Toronto,240:00,0.582,0.098,0.094,0.231,0.545,0.157,0.132,0.263
137,0021701109,1610612743,Nuggets,DEN,Denver,240:00,0.545,0.157,0.132,0.263,0.582,0.098,0.094,0.231
138,0021701201,1610612762,Jazz,UTA,Utah,240:00,0.584,0.265,0.174,0.179,0.425,0.237,0.134,0.24
139,0021701201,1610612747,Lakers,LAL,Los Angeles,240:00,0.425,0.237,0.134,0.24,0.584,0.265,0.174,0.179
140,0021700909,1610612755,76ers,PHI,Philadelphia,240:00,0.488,0.274,0.215,0.278,0.494,0.341,0.161,0.244
141,0021700909,1610612748,Heat,MIA,Miami,240:00,0.494,0.341,0.161,0.244,0.488,0.274,0.215,0.278
142,0021700908,1610612739,Cavaliers,CLE,Cleveland,240:00,0.577,0.278,0.104,0.298,0.61,0.366,0.124,0.068
143,0021700908,1610612751,Nets,BKN,Brooklyn,240:00,0.61,0.366,0.124,0.068,0.577,0.278,0.104,0.298
144,0021700905,1610612762,Jazz,UTA,Utah,240:00,0.486,0.31,0.23,0.184,0.487,0.316,0.165,0.22
145,0021700905,1610612745,Rockets,HOU,Houston,240:00,0.487,0.316,0.165,0.22,0.486,0.31,0.23,0.184
146,0021700904,1610612754,Pacers,IND,Indiana,240:00,0.5,0.264,0.12,0.196,0.534,0.205,0.101,0.146
147,0021700904,1610612742,Mavericks,DAL,Dallas,240:00,0.534,0.205,0.101,0.146,0.5,0.264,0.12,0.196
148,0021700907,1610612741,Bulls,CHI,Chicago,240:00,0.537,0.259,0.209,0.275,0.628,0.256,0.141,0.154
149,0021700907,1610612766,Hornets,CHA,Charlotte,240:00,0.628,0.256,0.141,0.154,0.537,0.259,0.209,0.275
150,0021700906,1610612758,Kings,SAC,Sacramento,240:00,0.524,0.155,0.155,0.186,0.559,0.474,0.125,0.258
151,0021700906,1610612750,Timberwolves,MIN,Minnesota,240:00,0.559,0.474,0.125,0.258,0.524,0.155,0.155,0.186
152,0021700901,1610612761,Raptors,TOR,Toronto,240:00,0.631,0.288,0.176,0.171,0.42,0.213,0.126,0.241
153,0021700901,1610612765,Pistons,DET,Detroit,240:00,0.42,0.213,0.126,0.241,0.631,0.288,0.176,0.171
154,0021700900,1610612752,Knicks,NYK,New York,240:00,0.542,0.094,0.135,0.222,0.606,0.306,0.119,0.216
155,0021700900,1610612744,Warriors,GSW,Golden State,240:00,0.606,0.306,0.119,0.216,0.542,0.094,0.135,0.222
156,0021700903,1610612753,Magic,ORL,Orlando,240:00,0.536,0.25,0.158,0.182,0.54,0.227,0.195,0.341
157,0021700903,1610612760,Thunder,OKC,Oklahoma City,240:00,0.54,0.227,0.195,0.341,0.536,0.25,0.158,0.182
158,0021700902,1610612756,Suns,PHX,Phoenix,240:00,0.469,0.33,0.126,0.275,0.516,0.44,0.123,0.196
159,0021700902,1610612740,Pelicans,NOP,New Orleans,240:00,0.516,0.44,0.123,0.196,0.469,0.33,0.126,0.275
160,0021700933,1610612756,Suns,PHX,Phoenix,240:00,0.536,0.188,0.142,0.289,0.536,0.302,0.106,0.34
161,0021700933,1610612760,Thunder,OKC,Oklahoma City,240:00,0.536,0.302,0.106,0.34,0.536,0.188,0.142,0.289
162,0021700801,1610612752,Knicks,NYK,New York,240:00,0.444,0.169,0.191,0.239,0.5,0.329,0.149,0.182
163,0021700801,1610612749,Bucks,MIL,Milwaukee,240:00,0.5,0.329,0.149,0.182,0.444,0.169,0.191,0.239
164,0021700880,1610612759,Spurs,SAS,San Antonio,240:00,0.535,0.459,0.071,0.244,0.557,0.196,0.112,0.4
165,0021700880,1610612743,Nuggets,DEN,Denver,240:00,0.557,0.196,0.112,0.4,0.535,0.459,0.071,0.244
166,0021700761,1610612763,Grizzlies,MEM,Memphis,240:00,0.458,0.146,0.115,0.213,0.507,0.487,0.093,0.093
167,0021700761,1610612765,Pistons,DET,Detroit,240:00,0.507,0.487,0.093,0.093,0.458,0.146,0.115,0.213
168,0021701203,1610612756,Suns,PHX,Phoenix,240:00,0.478,0.174,0.141,0.182,0.594,0.167,0.107,0.122
169,0021701203,1610612744,Warriors,GSW,Golden State,240:00,0.594,0.167,0.107,0.122,0.478,0.174,0.141,0.182
170,0021700449,1610612759,Spurs,SAS,San Antonio,240:00,0.543,0.305,0.175,0.19,0.494,0.19,0.178,0.178
171,0021700449,1610612746,Clippers,LAC,LA,240:00,0.494,0.19,0.178,0.178,0.543,0.305,0.175,0.19
172,0021700307,1610612761,Raptors,TOR,Toronto,240:00,0.602,0.112,0.089,0.275,0.525,0.443,0.129,0.2
173,0021700307,1610612766,Hornets,CHA,Charlotte,240:00,0.525,0.443,0.129,0.2,0.602,0.112,0.089,0.275
174,0021700306,1610612752,Knicks,NYK,New York,240:00,0.637,0.356,0.207,0.267,0.44,0.238,0.152,0.17
175,0021700306,1610612748,Heat,MIA,Miami,240:00,0.44,0.238,0.152,0.17,0.637,0.356,0.207,0.267
176,0021700305,1610612764,Wizards,WAS,Washington,240:00,0.455,0.416,0.101,0.14,0.475,0.79,0.162,0.429
177,0021700305,1610612755,76ers,PHI,Philadelphia,240:00,0.475,0.79,0.162,0.429,0.455,0.416,0.101,0.14
178,0021700304,1610612753,Magic,ORL,Orlando,240:00,0.678,0.342,0.141,0.069,0.458,0.313,0.128,0.375
179,0021700304,1610612760,Thunder,OKC,Oklahoma City,240:00,0.458,0.313,0.128,0.375,0.678,0.342,0.141,0.069
180,0021700303,1610612756,Suns,PHX,Phoenix,240:00,0.506,0.333,0.192,0.17,0.646,0.236,0.169,0.147
181,0021700303,1610612765,Pistons,DET,Detroit,240:00,0.646,0.236,0.169,0.147,0.506,0.333,0.192,0.17
182,0021700302,1610612758,Kings,SAC,Sacramento,240:00,0.435,0.377,0.182,0.196,0.655,0.437,0.125,0.031
183,0021700302,1610612749,Bucks,MIL,Milwaukee,240:00,0.655,0.437,0.125,0.031,0.435,0.377,0.182,0.196
184,0021700301,1610612762,Jazz,UTA,Utah,240:00,0.563,0.103,0.118,0.231,0.404,0.205,0.198,0.261
185,0021700301,1610612743,Nuggets,DEN,Denver,240:00,0.404,0.205,0.198,0.261,0.563,0.103,0.118,0.231
186,0021700300,1610612764,Wizards,WAS,Washington,240:00,0.494,0.205,0.079,0.2,0.471,0.165,0.113,0.271
187,0021700300,1610612750,Timberwolves,MIN,Minnesota,240:00,0.471,0.165,0.113,0.271,0.494,0.205,0.079,0.2
188,0021700776,1610612748,Heat,MIA,Miami,240:00,0.56,0.077,0.121,0.163,0.577,0.202,0.187,0.333
189,0021700776,1610612765,Pistons,DET,Detroit,240:00,0.577,0.202,0.187,0.333,0.56,0.077,0.121,0.163
190,0021700693,1610612764,Wizards,WAS,Washington,240:00,0.343,0.314,0.129,0.283,0.494,0.195,0.114,0.231
191,0021700693,1610612742,Mavericks,DAL,Dallas,240:00,0.494,0.195,0.114,0.231,0.343,0.314,0.129,0.283
192,0021700309,1610612740,Pelicans,NOP,New Orleans,240:00,0.548,0.131,0.174,0.19,0.636,0.235,0.185,0.333
193,0021700309,1610612750,Timberwolves,MIN,Minnesota,240:00,0.636,0.235,0.185,0.333,0.548,0.131,0.174,0.19
194,0021700308,1610612754,Pacers,IND,Indiana,240:00,0.517,0.068,0.142,0.133,0.593,0.244,0.15,0.25
195,0021700308,1610612745,Rockets,HOU,Houston,240:00,0.593,0.244,0.15,0.25,0.517,0.068,0.142,0.133
196,0021701083,1610612749,Bucks,MIL,Milwaukee,240:00,0.58,0.218,0.054,0.171,0.483,0.264,0.158,0.37
197,0021701083,1610612741,Bulls,CHI,Chicago,240:00,0.483,0.264,0.158,0.37,0.58,0.218,0.054,0.171
198,0021700938,1610612748,Heat,MIA,Miami,240:00,0.524,0.341,0.159,0.341,0.455,0.236,0.19,0.362
199,0021700938,1610612765,Pistons,DET,Detroit,240:00,0.455,0.236,0.19,0.362,0.524,0.341,0.159,0.341
200,0021701081,1610612752,Knicks,NYK,New York,240:00,0.5,0.185,0.109,0.204,0.533,0.427,0.153,0.158
201,0021701081,1610612750,Timberwolves,MIN,Minnesota,240:00,0.533,0.427,0.153,0.158,0.5,0.185,0.109,0.204
202,0021700692,1610612740,Pelicans,NOP,New Orleans,290:00,0.487,0.23,0.106,0.238,0.533,0.37,0.192,0.13
203,0021700692,1610612741,Bulls,CHI,Chicago,290:00,0.533,0.37,0.192,0.13,0.487,0.23,0.106,0.238
204,0021701087,1610612744,Warriors,GSW,Golden State,240:00,0.516,0.118,0.074,0.204,0.506,0.238,0.111,0.122
205,0021701087,1610612737,Hawks,ATL,Atlanta,240:00,0.506,0.238,0.111,0.122,0.516,0.118,0.074,0.204
206,0021701086,1610612757,Trail Blazers,POR,Portland,240:00,0.484,0.165,0.085,0.234,0.526,0.338,0.141,0.22
207,0021701086,1610612738,Celtics,BOS,Boston,240:00,0.526,0.338,0.141,0.22,0.484,0.165,0.085,0.234
208,0021701085,1610612762,Jazz,UTA,Utah,265:00,0.551,0.33,0.135,0.116,0.549,0.293,0.131,0.275
209,0021701085,1610612759,Spurs,SAS,San Antonio,265:00,0.549,0.293,0.131,0.275,0.551,0.33,0.135,0.116
210,0021701084,1610612760,Thunder,OKC,Oklahoma City,240:00,0.476,0.393,0.113,0.267,0.466,0.23,0.12,0.17
211,0021701084,1610612748,Heat,MIA,Miami,240:00,0.466,0.23,0.12,0.17,0.476,0.393,0.113,0.267
212,0021701089,1610612765,Pistons,DET,Detroit,240:00,0.586,0.207,0.144,0.286,0.459,0.093,0.13,0.275
213,0021701089,1610612741,Bulls,CHI,Chicago,240:00,0.459,0.093,0.13,0.275,0.586,0.207,0.144,0.286
214,0021701088,1610612755,76ers,PHI,Philadelphia,240:00,0.551,0.409,0.142,0.149,0.417,0.396,0.123,0.228
215,0021701088,1610612750,Timberwolves,MIN,Minnesota,240:00,0.417,0.396,0.123,0.228,0.551,0.409,0.142,0.149
216,0021700694,1610612757,Trail Blazers,POR,Portland,240:00,0.471,0.306,0.123,0.239,0.47,0.398,0.152,0.298
217,0021700694,1610612743,Nuggets,DEN,Denver,240:00,0.47,0.398,0.152,0.298,0.471,0.306,0.123,0.239
218,0021700286,1610612758,Kings,SAC,Sacramento,240:00,0.524,0.108,0.186,0.205,0.531,0.163,0.184,0.171
219,0021700286,1610612746,Clippers,LAC,LA,240:00,0.531,0.163,0.184,0.171,0.524,0.108,0.186,0.205
220,0021700287,1610612748,Heat,MIA,Miami,240:00,0.54,0.307,0.134,0.024,0.449,0.18,0.136,0.137
221,0021700287,1610612741,Bulls,CHI,Chicago,240:00,0.449,0.18,0.136,0.137,0.54,0.307,0.134,0.024
