,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
85,0021601005,1610612766,Hornets,CHA,Charlotte,240:00,0.419,0.163,0.108,0.071,0.616,0.123,0.169,0.1
86,0021601006,1610612750,Timberwolves,MIN,Minnesota,240:00,0.484,0.22,0.086,0.319,0.627,0.266,0.107,0.156
87,0021601006,1610612738,Celtics,BOS,Boston,240:00,0.627,0.266,0.107,0.156,0.484,0.22,0.086,0.319
88,0021601007,1610612740,Pelicans,NOP,New Orleans,240:00,0.528,0.318,0.14,0.195,0.598,0.218,0.161,0.286
89,0021601007,1610612748,Heat,MIA,Miami,240:00,0.598,0.218,0.161,0.286,0.528,0.318,0.14,0.195
90,0021601000,1610612760,Thunder,OKC,Oklahoma City,240:00,0.551,0.382,0.125,0.317,0.549,0.423,0.2,0.114
91,0021601000,1610612751,Nets,BKN,Brooklyn,240:00,0.549,0.423,0.2,0.114,0.551,0.382,0.125,0.317
92,0021601001,1610612752,Knicks,NYK,New York,240:00,0.476,0.157,0.162,0.22,0.414,0.172,0.167,0.255
93,0021601001,1610612754,Pacers,IND,Indiana,240:00,0.414,0.172,0.167,0.255,0.476,0.157,0.162,0.22
94,0021601002,1610612757,Trail Blazers,POR,Portland,240:00,0.375,0.342,0.168,0.151,0.513,0.375,0.053,0.091
95,0021601002,1610612740,Pelicans,NOP,New Orleans,240:00,0.513,0.375,0.053,0.091,0.375,0.342,0.168,0.151
96,0021601003,1610612755,76ers,PHI,Philadelphia,240:00,0.483,0.303,0.207,0.302,0.443,0.398,0.166,0.25
97,0021601003,1610612744,Warriors,GSW,Golden State,240:00,0.443,0.398,0.166,0.25,0.483,0.303,0.207,0.302
98,0021700905,1610612762,Jazz,UTA,Utah,240:00,0.486,0.31,0.23,0.184,0.487,0.316,0.165,0.22
99,0021700905,1610612745,Rockets,HOU,Houston,240:00,0.487,0.316,0.165,0.22,0.486,0.31,0.23,0.184
100,0021700904,1610612754,Pacers,IND,Indiana,240:00,0.5,0.264,0.12,0.196,0.534,0.205,0.101,0.146
101,0021700904,1610612742,Mavericks,DAL,Dallas,240:00,0.534,0.205,0.101,0.146,0.5,0.264,0.12,0.196
102,0021700907,1610612741,Bulls,CHI,Chicago,240:00,0.537,0.259,0.209,0.275,0.628,0.256,0.141,0.154
103,0021700907,1610612766,Hornets,CHA,Charlotte,240:00,0.628,0.256,0.141,0.154,0.537,0.259,0.209,0.275
104,0021700906,1610612758,Kings,SAC,Sacramento,240:00,0.524,0.155,0.155,0.186,0.559,0.474,0.125,0.258
105,0021700906,1610612750,Timberwolves,MIN,Minnesota,240:00,0.559,0.474,0.125,0.258,0.524,0.155,0.155,0.186
106,0021601008,1610612762,Jazz,UTA,Utah,240:00,0.552,0.208,0.179,0.162,0.436,0.14,0.098,0.178
107,0021601008,1610612765,Pistons,DET,Detroit,240:00,0.436,0.14,0.098,0.178,0.552,0.208,0.179,0.162
108,0021601009,1610612763,Grizzlies,MEM,Memphis,240:00,0.488,0.212,0.122,0.311,0.434,0.165,0.067,0.269
109,0021601009,1610612741,Bulls,CHI,Chicago,240:00,0.434,0.165,0.067,0.269,0.488,0.212,0.122,0.311
110,0021700903,1610612753,Magic,ORL,Orlando,240:00,0.536,0.25,0.158,0.182,0.54,0.227,0.195,0.341
111,0021700903,1610612760,Thunder,OKC,Oklahoma City,240:00,0.54,0.227,0.195,0.341,0.536,0.25,0.158,0.182
112,0021700902,1610612756,Suns,PHX,Phoenix,240:00,0.469,0.33,0.126,0.275,0.516,0.44,0.123,0.196
113,0021700902,1610612740,Pelicans,NOP,New Orleans,240:00,0.516,0.44,0.123,0.196,0.469,0.33,0.126,0.275
114,0021601130,1610612749,Bucks,MIL,Milwaukee,265:00,0.5,0.405,0.118,0.18,0.49,0.165,0.116,0.25
115,0021601130,1610612765,Pistons,DET,Detroit,265:00,0.49,0.165,0.116,0.25,0.5,0.405,0.118,0.18
116,0021601131,1610612763,Grizzlies,MEM,Memphis,240:00,0.54,0.267,0.156,0.2,0.461,0.329,0.1,0.133
117,0021601131,1610612742,Mavericks,DAL,Dallas,240:00,0.461,0.329,0.1,0.133,0.54,0.267,0.156,0.2
118,0021601132,1610612758,Kings,SAC,Sacramento,240:00,0.422,0.189,0.201,0.286,0.537,0.2,0.114,0.208
119,0021601132,1610612740,Pelicans,NOP,New Orleans,240:00,0.537,0.2,0.114,0.208,0.422,0.189,0.201,0.286
120,0021601133,1610612752,Knicks,NYK,New York,240:00,0.513,0.213,0.15,0.211,0.458,0.301,0.144,0.262
121,0021601133,1610612748,Heat,MIA,Miami,240:00,0.458,0.301,0.144,0.262,0.513,0.213,0.15,0.211
122,0021601134,1610612764,Wizards,WAS,Washington,240:00,0.431,0.184,0.158,0.286,0.528,0.431,0.132,0.184
123,0021601134,1610612762,Jazz,UTA,Utah,240:00,0.528,0.431,0.132,0.184,0.431,0.184,0.158,0.286
124,0021601135,1610612759,Spurs,SAS,San Antonio,240:00,0.488,0.318,0.143,0.283,0.444,0.333,0.184,0.317
125,0021601135,1610612760,Thunder,OKC,Oklahoma City,240:00,0.444,0.333,0.184,0.317,0.488,0.318,0.143,0.283
126,0021601136,1610612745,Rockets,HOU,Houston,240:00,0.44,0.253,0.153,0.375,0.511,0.147,0.12,0.302
127,0021601136,1610612744,Warriors,GSW,Golden State,240:00,0.511,0.147,0.12,0.302,0.44,0.253,0.153,0.375
128,0021601137,1610612747,Lakers,LAL,Los Angeles,240:00,0.467,0.333,0.12,0.3,0.63,0.493,0.184,0.133
129,0021601137,1610612746,Clippers,LAC,LA,240:00,0.63,0.493,0.184,0.133,0.467,0.333,0.12,0.3
130,0021601138,1610612741,Bulls,CHI,Chicago,240:00,0.541,0.165,0.124,0.15,0.506,0.189,0.131,0.244
131,0021601138,1610612737,Hawks,ATL,Atlanta,240:00,0.506,0.189,0.131,0.244,0.541,0.165,0.124,0.15
132,0021601139,1610612753,Magic,ORL,Orlando,240:00,0.549,0.165,0.139,0.239,0.574,0.17,0.107,0.225
133,0021601139,1610612751,Nets,BKN,Brooklyn,240:00,0.574,0.17,0.107,0.225,0.549,0.165,0.139,0.239
134,0021700831,1610612759,Spurs,SAS,San Antonio,240:00,0.484,0.202,0.099,0.25,0.635,0.176,0.166,0.324
135,0021700831,1610612744,Warriors,GSW,Golden State,240:00,0.635,0.176,0.166,0.324,0.484,0.202,0.099,0.25
136,0021700830,1610612747,Lakers,LAL,Los Angeles,240:00,0.643,0.262,0.167,0.231,0.607,0.303,0.108,0.263
137,0021700830,1610612742,Mavericks,DAL,Dallas,240:00,0.607,0.303,0.108,0.263,0.643,0.262,0.167,0.231
138,0021700833,1610612761,Raptors,TOR,Toronto,240:00,0.667,0.115,0.132,0.162,0.483,0.258,0.129,0.244
139,0021700833,1610612766,Hornets,CHA,Charlotte,240:00,0.483,0.258,0.129,0.244,0.667,0.115,0.132,0.162
140,0021700832,1610612756,Suns,PHX,Phoenix,240:00,0.589,0.298,0.147,0.205,0.585,0.25,0.132,0.176
141,0021700832,1610612743,Nuggets,DEN,Denver,240:00,0.585,0.25,0.132,0.176,0.589,0.298,0.147,0.205
142,0021700835,1610612739,Cavaliers,CLE,Cleveland,240:00,0.631,0.238,0.111,0.143,0.461,0.247,0.149,0.265
143,0021700835,1610612738,Celtics,BOS,Boston,240:00,0.461,0.247,0.149,0.265,0.631,0.238,0.111,0.143
144,0021700834,1610612765,Pistons,DET,Detroit,240:00,0.536,0.398,0.149,0.279,0.551,0.474,0.126,0.125
145,0021700834,1610612737,Hawks,ATL,Atlanta,240:00,0.551,0.474,0.126,0.125,0.536,0.398,0.149,0.279
146,0021700837,1610612745,Rockets,HOU,Houston,240:00,0.519,0.423,0.09,0.048,0.462,0.172,0.137,0.231
147,0021700837,1610612742,Mavericks,DAL,Dallas,240:00,0.462,0.172,0.137,0.231,0.519,0.423,0.09,0.048
148,0021700836,1610612752,Knicks,NYK,New York,240:00,0.489,0.269,0.115,0.24,0.564,0.234,0.129,0.327
149,0021700836,1610612754,Pacers,IND,Indiana,240:00,0.564,0.234,0.129,0.327,0.489,0.269,0.115,0.24
150,0021700839,1610612760,Thunder,OKC,Oklahoma City,240:00,0.545,0.519,0.105,0.205,0.427,0.293,0.174,0.293
151,0021700839,1610612763,Grizzlies,MEM,Memphis,240:00,0.427,0.293,0.174,0.293,0.545,0.519,0.105,0.205
152,0021700838,1610612758,Kings,SAC,Sacramento,240:00,0.534,0.193,0.191,0.341,0.561,0.432,0.175,0.222
153,0021700838,1610612750,Timberwolves,MIN,Minnesota,240:00,0.561,0.432,0.175,0.222,0.534,0.193,0.191,0.341
154,0021600375,1610612764,Wizards,WAS,Washington,240:00,0.546,0.195,0.145,0.3,0.608,0.284,0.187,0.147
155,0021600375,1610612766,Hornets,CHA,Charlotte,240:00,0.608,0.284,0.187,0.147,0.546,0.195,0.145,0.3
156,0021700751,1610612762,Jazz,UTA,Utah,240:00,0.659,0.154,0.117,0.212,0.488,0.247,0.194,0.239
157,0021700751,1610612744,Warriors,GSW,Golden State,240:00,0.488,0.247,0.194,0.239,0.659,0.154,0.117,0.212
158,0021701230,1610612758,Kings,SAC,Sacramento,240:00,0.519,0.25,0.117,0.158,0.457,0.146,0.15,0.16
159,0021701230,1610612745,Rockets,HOU,Houston,240:00,0.457,0.146,0.15,0.16,0.519,0.25,0.117,0.158
160,0021700400,1610612764,Wizards,WAS,Washington,240:00,0.421,0.232,0.106,0.214,0.464,0.393,0.135,0.196
161,0021700400,1610612751,Nets,BKN,Brooklyn,240:00,0.464,0.393,0.135,0.196,0.421,0.232,0.106,0.214
162,0021700401,1610612755,76ers,PHI,Philadelphia,265:00,0.569,0.4,0.23,0.175,0.431,0.25,0.089,0.274
163,0021700401,1610612750,Timberwolves,MIN,Minnesota,265:00,0.431,0.25,0.089,0.274,0.569,0.4,0.23,0.175
164,0021700402,1610612759,Spurs,SAS,San Antonio,240:00,0.443,0.218,0.105,0.196,0.478,0.135,0.085,0.17
165,0021700402,1610612742,Mavericks,DAL,Dallas,240:00,0.478,0.135,0.085,0.17,0.443,0.218,0.105,0.196
166,0021700403,1610612758,Kings,SAC,Sacramento,240:00,0.466,0.247,0.093,0.256,0.45,0.156,0.126,0.277
167,0021700403,1610612756,Suns,PHX,Phoenix,240:00,0.45,0.156,0.126,0.277,0.466,0.247,0.093,0.256
168,0021601207,1610612749,Bucks,MIL,Milwaukee,240:00,0.551,0.064,0.181,0.2,0.438,0.16,0.101,0.156
169,0021601207,1610612766,Hornets,CHA,Charlotte,240:00,0.438,0.16,0.101,0.156,0.551,0.064,0.181,0.2
170,0021700404,1610612760,Thunder,OKC,Oklahoma City,240:00,0.483,0.273,0.147,0.354,0.511,0.067,0.148,0.239
171,0021700404,1610612754,Pacers,IND,Indiana,240:00,0.511,0.067,0.148,0.239,0.483,0.273,0.147,0.354
172,0021700405,1610612753,Magic,ORL,Orlando,240:00,0.472,0.239,0.117,0.135,0.511,0.227,0.09,0.136
173,0021700405,1610612746,Clippers,LAC,LA,240:00,0.511,0.227,0.09,0.136,0.472,0.239,0.117,0.135
174,0021700406,1610612764,Wizards,WAS,Washington,240:00,0.526,0.312,0.155,0.14,0.444,0.198,0.179,0.208
175,0021700406,1610612763,Grizzlies,MEM,Memphis,240:00,0.444,0.198,0.179,0.208,0.526,0.312,0.155,0.14
176,0021700407,1610612743,Nuggets,DEN,Denver,240:00,0.544,0.286,0.163,0.435,0.665,0.304,0.141,0.125
177,0021700407,1610612738,Celtics,BOS,Boston,240:00,0.665,0.304,0.141,0.125,0.544,0.286,0.163,0.435
178,0021700752,1610612757,Trail Blazers,POR,Portland,240:00,0.434,0.224,0.127,0.305,0.447,0.306,0.129,0.18
179,0021700752,1610612746,Clippers,LAC,LA,240:00,0.447,0.306,0.129,0.18,0.434,0.224,0.127,0.305
180,0021601201,1610612763,Grizzlies,MEM,Memphis,240:00,0.54,0.173,0.167,0.162,0.561,0.195,0.196,0.385
181,0021601201,1610612765,Pistons,DET,Detroit,240:00,0.561,0.195,0.196,0.385,0.54,0.173,0.167,0.162
182,0021600520,1610612744,Warriors,GSW,Golden State,240:00,0.584,0.221,0.124,0.273,0.52,0.178,0.139,0.34
183,0021600520,1610612743,Nuggets,DEN,Denver,240:00,0.52,0.178,0.139,0.34,0.584,0.221,0.124,0.273
184,0021600521,1610612755,76ers,PHI,Philadelphia,240:00,0.429,0.294,0.16,0.24,0.445,0.244,0.18,0.2
185,0021600521,1610612750,Timberwolves,MIN,Minnesota,240:00,0.445,0.244,0.18,0.2,0.429,0.294,0.16,0.24
186,0021600522,1610612762,Jazz,UTA,Utah,240:00,0.53,0.256,0.117,0.222,0.669,0.23,0.153,0.129
187,0021600522,1610612738,Celtics,BOS,Boston,240:00,0.669,0.23,0.153,0.129,0.53,0.256,0.117,0.222
188,0021600523,1610612754,Pacers,IND,Indiana,240:00,0.642,0.405,0.119,0.188,0.546,0.124,0.104,0.364
189,0021600523,1610612765,Pistons,DET,Detroit,240:00,0.546,0.124,0.104,0.364,0.642,0.405,0.119,0.188
190,0021600524,1610612764,Wizards,WAS,Washington,240:00,0.505,0.152,0.097,0.111,0.583,0.308,0.148,0.057
191,0021600524,1610612742,Mavericks,DAL,Dallas,240:00,0.583,0.308,0.148,0.057,0.505,0.152,0.097,0.111
192,0021600525,1610612761,Raptors,TOR,Toronto,240:00,0.398,0.265,0.151,0.275,0.635,0.192,0.16,0.171
193,0021600525,1610612759,Spurs,SAS,San Antonio,240:00,0.635,0.192,0.16,0.171,0.398,0.265,0.151,0.275
194,0021600526,1610612758,Kings,SAC,Sacramento,240:00,0.585,0.205,0.081,0.152,0.61,0.159,0.143,0.125
195,0021600526,1610612743,Nuggets,DEN,Denver,240:00,0.61,0.159,0.143,0.125,0.585,0.205,0.081,0.152
196,0021600527,1610612756,Suns,PHX,Phoenix,240:00,0.526,0.286,0.196,0.317,0.429,0.176,0.135,0.294
197,0021600527,1610612748,Heat,MIA,Miami,240:00,0.429,0.176,0.135,0.294,0.526,0.286,0.196,0.317
198,0021600528,1610612763,Grizzlies,MEM,Memphis,240:00,0.455,0.455,0.103,0.128,0.616,0.341,0.105,0.209
199,0021600528,1610612747,Lakers,LAL,Los Angeles,240:00,0.616,0.341,0.105,0.209,0.455,0.455,0.103,0.128
200,0021600529,1610612760,Thunder,OKC,Oklahoma City,240:00,0.484,0.24,0.132,0.298,0.519,0.613,0.107,0.213
201,0021600529,1610612766,Hornets,CHA,Charlotte,240:00,0.519,0.613,0.107,0.213,0.484,0.24,0.132,0.298
202,0021600838,1610612749,Bucks,MIL,Milwaukee,240:00,0.608,0.364,0.095,0.175,0.602,0.261,0.16,0.22
203,0021600838,1610612751,Nets,BKN,Brooklyn,240:00,0.602,0.261,0.16,0.22,0.608,0.364,0.095,0.175
204,0021600839,1610612765,Pistons,DET,Detroit,240:00,0.476,0.268,0.154,0.209,0.435,0.12,0.061,0.098
205,0021600839,1610612742,Mavericks,DAL,Dallas,240:00,0.435,0.12,0.061,0.098,0.476,0.268,0.154,0.209
206,0021700338,1610612747,Lakers,LAL,Los Angeles,240:00,0.435,0.357,0.196,0.234,0.578,0.189,0.142,0.171
207,0021700338,1610612745,Rockets,HOU,Houston,240:00,0.578,0.189,0.142,0.171,0.435,0.357,0.196,0.234
208,0021700339,1610612753,Magic,ORL,Orlando,240:00,0.5,0.171,0.194,0.109,0.423,0.476,0.142,0.239
209,0021700339,1610612766,Hornets,CHA,Charlotte,240:00,0.423,0.476,0.142,0.239,0.5,0.171,0.194,0.109
210,0021700336,1610612750,Timberwolves,MIN,Minnesota,240:00,0.477,0.352,0.074,0.326,0.61,0.301,0.176,0.222
211,0021700336,1610612746,Clippers,LAC,LA,240:00,0.61,0.301,0.176,0.222,0.477,0.352,0.074,0.326
212,0021700337,1610612759,Spurs,SAS,San Antonio,240:00,0.461,0.303,0.179,0.2,0.46,0.241,0.198,0.326
213,0021700337,1610612760,Thunder,OKC,Oklahoma City,240:00,0.46,0.241,0.198,0.326,0.461,0.303,0.179,0.2
214,0021700334,1610612753,Magic,ORL,Orlando,240:00,0.488,0.354,0.122,0.186,0.489,0.108,0.138,0.227
215,0021700334,1610612752,Knicks,NYK,New York,240:00,0.489,0.108,0.138,0.227,0.488,0.354,0.122,0.186
216,0021700335,1610612748,Heat,MIA,Miami,240:00,0.494,0.21,0.126,0.128,0.625,0.286,0.103,0.233
217,0021700335,1610612744,Warriors,GSW,Golden State,240:00,0.625,0.286,0.103,0.233,0.494,0.21,0.126,0.128
218,0021700332,1610612747,Lakers,LAL,Los Angeles,240:00,0.494,0.244,0.212,0.362,0.529,0.322,0.117,0.205
219,0021700332,1610612743,Nuggets,DEN,Denver,240:00,0.529,0.322,0.117,0.205,0.494,0.244,0.212,0.362
